2018-12-25 06:14:45,"b'@Dearie16 Hey, Carol. Are you ready for the holidays? #MeToo. (The #Obamas are the BEST #ChristmasWish we could hav\xe2\x80\xa6 https://t.co/3emdubH8Bw'"
2018-12-25 06:14:45,b'@KevinSpacey And like.....he was gone!! #metoo'
2018-12-25 06:14:38,"b'Abha Singh delivers a talk at India Dialogues at Columbia University, New York, on the #MeToo\xc2\xa0Movement https://t.co/TAY0U4sKtc'"
2018-12-25 06:14:29,"b'RT @TheAdvocateMag: At 21, Kaia Naadira (@_SBProduction) is already making films that uplift trans, queer, and other historically marginali\xe2\x80\xa6'"
2018-12-25 06:14:02,"b'RT @Julian5News: Kevin Spacey breaks his silence with this rather meta video, appearing to criticise the #metoo movement, whilst in charact\xe2\x80\xa6'"
2018-12-25 06:12:32,b'William Shatner Expertly Slams #MeToo Movement by Using &amp;#8216;Baby It&amp;#8217;s Cold Outside&amp;#8217; Against Them https://t.co/85WhQnS1CC'
2018-12-25 06:12:18,"b'RT @phidippides26: #WhoInspiredYou in 2018? \n\nFor me:\n#EmmaGonzales, @davidhogg111, &amp; the whole #StonemanDouglas community \n#Khashoggi \n#Dr\xe2\x80\xa6'"
2018-12-25 06:12:12,"b'What if, just hear me out, what if all these all sexual allegations are a staged thing to convey to the world that\xe2\x80\xa6 https://t.co/oRi4lOhgft'"
2018-12-25 06:11:49,"b""RT @KaitMarieox: Last night at the Trump rally in PA, a liberal protester touched me against my consent and said he'd throw me on the groun\xe2\x80\xa6"""
2018-12-25 06:10:57,"b'RT @TheAdvocateMag: At 21, Kaia Naadira (@_SBProduction) is already making films that uplift trans, queer, and other historically marginali\xe2\x80\xa6'"
2018-12-25 06:10:19,"b'RT @Julian5News: Kevin Spacey breaks his silence with this rather meta video, appearing to criticise the #metoo movement, whilst in charact\xe2\x80\xa6'"
